kind	id	a	b	t0	r2_or_tfail	extra
fit	8	9.999999999408743	0.004927366682516991	1.480809705919659	0.983166844066943	6.492129987689326
fit	9	9.999878841646428	0.0026732697421378068	2.0933358931265045	0.99438432103625	11.330304281636668
fit	10	9.999999999999998	0.00246927339603098	0.0	0.6011561769741325	9.999950847913974
fit	11	9.999999996495538	0.002062924339072657	2.881830049509224	0.9848159055773859	14.851543204388657
fit	12	0.16658112905408146	0.09071234113700871	1.983221209830196	0.9828432088779405	12.087676308894471
fit	14	9.9999999999678	0.004094627234341193	1.111944825442734	0.9414444625105303	7.142435802339433
unit	id	sigma	S	a	b	t0	t_fail	t_alarm	hit	fa_rate
unit	392	0	0.06570933727675661	8.085177409598394	0.9449541656502198	0.0024684651722886477	nan	nan	nan	0	293.65
unit	393	1	0.0675836924517922	9.494772358585028	1.5502680310625363	0.00010139929785836377	47.13024220460965	1521.5755674926063	0.15138888888888888	0	nan
unit	394	0	0.08972075944477054	8.532005144513137	1.3756368998275574	0.007062314381787128	nan	nan	nan	0	72.7
unit	395	1	0.0675836924517922	9.494772358585028	84.61065033351748	0.0003949411480506022	88.13236060965694	95.60272476035537	0.05555555555555555	1	nan
unit	396	0	0.07044084803853763	8.652551455057065	0.3942171575194322	0.059456133945582745	nan	nan	nan	0	128.9
unit	397	1	0.07353800740971879	8.566532747463366	6.483141417327873	0.0175351845514228	8.454678375469717	10.612433449393189	0.001388888888888889	1	nan
unit	398	0	0.07889793219269021	8.499716642980067	6.769715534307421	0.013891051373851165	nan	nan	nan	0	21.85
unit	399	1	0.07044084803853763	8.652551455057065	0.5289390131478647	0.0030188176757023123	85.27703064480409	213.49266258647248	0.14583333333333334	0	nan
unit	400	0	0.07987593590847152	8.014140759840798	28.596041899497852	0.007523021004675052	nan	nan	nan	0	196.9
unit	401	1	0.07003120857964042	9.03106919272778	20.36324783232194	0.004461620271410304	43.926977388447774	46.66191846331153	0.8305555555555556	1	nan
unit	402	0	0.0713143835022201	9.023670076799482	0.12613780017949186	0.00039685315355711333	nan	nan	nan	0	602.05
unit	403	1	0.0675836924517922	9.494772358585028	1.023125017814303	0.02831737742410584	71.64656417817062	79.36665888053147	0.011111111111111112	1	nan
unit	404	0	0.08972075944477054	8.532005144513137	0.9546513509595258	0.007186132267951875	nan	nan	nan	0	327.4
unit	405	1	0.5998237311057958	1.6316276612167815	0.2536274062302852	0.0007050958901729718	13.193126167971963	986.068511525428	0.05416666666666667	0	nan
unit	406	0	0.07509129666073337	8.448810807808941	1.3861341262735025	0.03404731788709825	nan	nan	nan	0	111.6
unit	407	1	0.06617259937531154	8.92814831892865	0.40682881107472607	0.03373213881597181	33.69482676810151	47.89585150196551	0.48055555555555557	1	nan
unit	408	0	0.08628542398493783	8.361438060979085	1.0941341801977569	0.0005768428775156344	nan	nan	nan	0	380.9
unit	409	1	0.07353800740971879	8.566532747463366	0.48180355850525214	0.010956902608263406	90.72796087900106	128.8752050576145	0.20833333333333334	1	nan
unit	410	0	0.07889793219269021	8.499716642980067	1.5926439595488273	0.050167539460231676	nan	nan	nan	0	67.15
unit	411	1	0.08628542398493783	8.361438060979085	1.6477659273601686	0.0035846531892373187	92.20212924929281	131.60816719822412	0.09583333333333334	1	nan
unit	412	0	0.1104994487895336	5.867510368605203	18.23716852403348	0.0006369315925710485	nan	nan	nan	0	503.0
unit	413	1	0.06945089529985875	9.022742269823246	2.9407656564377676	0.00048247447157236334	2.062222759244052	171.17154499601926	0.04583333333333333	1	nan
unit	414	0	0.07003120857964042	9.03106919272778	5.163505074621133	0.034834438595772836	nan	nan	nan	0	146.45
unit	415	1	0.06617259937531154	8.92814831892865	11.571981990292215	0.024622019045283727	39.63199819308576	40.50007680843005	0.2708333333333333	1	nan
unit	416	0	0.07441020346924392	7.329060131644633	1.713947353112147	0.009420989956444976	nan	nan	nan	0	313.45
unit	417	1	0.0981777050517521	6.852359935060013	5.075512281443854	0.007654014384731877	79.66463172416282	85.94649188923772	0.13055555555555556	1	nan
unit	418	0	0.07651666925824759	8.73794474760024	14.436432862913206	0.002892020514516437	nan	nan	nan	0	297.0
unit	419	1	0.07889793219269021	8.499716642980067	21.243363603379127	0.017650597375935533	61.56586150046586	62.22871001765943	0.02638888888888889	1	nan
unit	420	0	0.1104994487895336	5.867510368605203	78.65104820500612	0.01751823034508367	nan	nan	nan	0	261.6
unit	421	1	0.06540208768606372	9.515689123814024	22.993583582143962	0.00036534515545706665	6.295918746165239	35.895097777593065	0.6361111111111111	1	nan
unit	422	0	0.241511327416282	4.075903805078148	3.0929017379291226	0.006616101711839843	nan	nan	nan	0	530.3
unit	423	1	0.06570933727675661	8.085177409598394	3.690859151015109	0.004083572427074685	81.15163252225342	97.20118132727129	0.004166666666666667	1	nan
unit	424	0	0.06540208768606372	9.515689123814024	0.8184080722585206	0.001550709128296669	nan	nan	nan	0	332.55
unit	425	1	0.06540208768606372	9.515689123814024	1.2479502366904578	0.0028524698494168128	82.78621835544985	146.79925955982327	0.1763888888888889	1	nan
unit	426	0	0.08628542398493783	8.361438060979085	2.44992123675036	0.0021501663065657847	nan	nan	nan	0	115.75
unit	427	1	0.08235991544572548	8.816557300274935	27.535874239206038	0.035373522178893106	39.56639011384095	39.82189473405012	0.45555555555555555	1	nan
unit	428	0	0.0981777050517521	6.852359935060013	2.6526600834993057	0.016917766806400177	nan	nan	nan	0	514.15
unit	429	1	0.08972075944477054	8.532005144513137	141.85242719379653	0.009806979557794452	64.82134418473922	65.00089424238453	0.011111111111111112	1	nan
unit	430	0	0.07353800740971879	8.566532747463366	0.7781499592338618	0.020389314935207816	nan	nan	nan	0	500.5
unit	431	1	0.08628542398493783	8.361438060979085	4.232747352935959	0.0021461865530393565	81.9272601425168	108.66530495960976	0.10416666666666667	1	nan
unit	432	0	0.2791776079740415	3.163557797834569	1.872489365945433	0.0016653760350174751	nan	nan	nan	0	646.9
unit	433	1	0.5998237311057958	1.6316276612167815	0.6505709062951059	0.002982597681595966	48.92070586751265	157.94600612110014	0.07916666666666666	1	nan
unit	434	0	0.07172854276038826	8.946408935785406	2.161175474075773	0.010325368484167681	nan	nan	nan	0	89.0
unit	435	1	0.06901479245493092	9.20419497808617	3.670696557897049	0.0019100091429123073	16.340456323108405	50.836568424504954	0.2625	1	nan
unit	436	0	0.07003120857964042	9.03106919272778	0.5869902221848844	0.011108047825318507	nan	nan	nan	0	411.8
unit	437	1	0.0675836924517922	9.494772358585028	1.8013382040969315	0.0023030384025842497	77.94225315606886	134.37315205813016	0.16944444444444445	1	nan
unit	438	0	0.06861560537297894	9.219327591281345	28.662475667871774	0.004278107854223651	nan	nan	nan	0	309.8
unit	439	1	0.07509129666073337	8.448810807808941	126.16435843053213	0.03088567664031802	65.39112129381769	65.45521513107045	0.016666666666666666	1	nan
unit	440	0	0.2791776079740415	3.163557797834569	0.15562208258759053	0.001505547773369872	nan	nan	nan	0	350.05
unit	441	1	0.07353800740971879	8.566532747463366	5.8038485645818145	0.002333956008074881	85.70132355498421	103.77062430894472	1.0527777777777778	1	nan
unit	442	0	0.43684887945814554	2.2241310401199943	2.895282373724486	0.028766277673473548	nan	nan	nan	0	378.6
unit	443	1	0.07889793219269021	8.499716642980067	35.439567340411436	0.014885512830363695	76.6529919782655	77.12522947267246	0.06527777777777778	1	nan
unit	444	0	0.07044084803853763	8.652551455057065	18.804077089166192	0.008139083149207322	nan	nan	nan	0	11.2
unit	445	1	0.07003120857964042	9.03106919272778	2.5986627976921497	0.005662153647281662	49.98936287927705	66.21158007062922	0.4638888888888889	1	nan
unit	446	0	0.07651666925824759	8.73794474760024	23.026666522273842	0.0005923613728169193	nan	nan	nan	0	608.3
unit	447	1	0.0918794841646453	7.659592484860813	0.07831013864608981	0.003014434239880034	16.652804126174395	492.12565010519427	0.030555555555555555	0	nan
unit	448	0	0.06293562568174967	9.307313720240804	3.685241159678403	0.0007534817043211911	nan	nan	nan	0	27.35
unit	449	1	0.06570933727675661	8.085177409598394	1.3854431110464747	0.008233438275532067	73.72025420858493	93.86903698505931	0.4027777777777778	1	nan
unit	450	0	1.3204525009121781	1.849384465237552	18.586644655292073	0.023194349774154476	nan	nan	nan	0	375.5
unit	451	1	0.0675836924517922	9.494772358585028	23.02688215620407	0.0013480492768697062	71.00706420123215	79.01742647397097	0.004166666666666667	1	nan
unit	452	0	0.06901479245493092	9.20419497808617	0.24673318386143328	0.0021817872500031745	nan	nan	nan	0	410.9
unit	453	1	0.07353800740971879	8.566532747463366	37.37593828401949	0.0023230576822988445	58.67312930057927	61.54284906916658	0.22777777777777777	1	nan
unit	454	0	0.06570933727675661	8.085177409598394	1.7022583559726774	0.07102815868870622	nan	nan	nan	0	516.1
unit	455	1	0.0713143835022201	9.023670076799482	9.469731370370257	0.0017144055671509282	55.60892887624216	70.80804009126669	0.027777777777777776	1	nan
unit	456	0	0.08628542398493783	8.361438060979085	0.22272412195168328	0.0006977970830950401	nan	nan	nan	0	639.15
unit	457	1	0.08687594411065401	8.141955282701556	0.5604702937196814	0.014765870288245391	57.938173111578415	82.91729320465222	0.14166666666666666	1	nan
unit	458	0	0.07114186903476657	8.67536969930431	0.5161058472275283	0.07144174729398674	nan	nan	nan	0	605.75
unit	459	1	0.07889793219269021	8.499716642980067	16.222053816221777	0.0012411286401221935	18.135315771967566	30.457627281632373	0.05694444444444444	1	nan
unit	460	0	0.06983644824742441	8.933652988792224	3.9511854951843177	0.14133293224548044	nan	nan	nan	0	542.25
unit	461	1	0.241511327416282	4.075903805078148	1.1923122871675262	0.013751527396899318	45.86609762455571	59.70841891844822	0.0875	1	nan
unit	462	0	0.06617259937531154	8.92814831892865	0.6445300760071614	0.006541868313391068	nan	nan	nan	0	404.4
unit	463	1	0.07353800740971879	8.566532747463366	0.6296418651064096	0.054843367105596875	83.4951195623755	89.5918215183629	1.175	1	nan
unit	464	0	0.08329095362678211	7.845857503657191	8.735338352125437	0.022718967859766338	nan	nan	nan	0	142.85
unit	465	1	0.5998237311057958	1.6316276612167815	30.35975766125475	0.00887014726664772	62.98845683470069	63.91300356164915	0.19583333333333333	1	nan
unit	466	0	0.241511327416282	4.075903805078148	6.47239680544036	0.0038945984711897725	nan	nan	nan	0	266.75
unit	467	1	0.06293562568174967	9.307313720240804	2.8228636649955727	0.016505287947711774	94.26760481006791	99.40887003699048	0.11388888888888889	1	nan
unit	468	0	0.08628542398493783	8.361438060979085	0.6453631368826918	0.001984121369480772	nan	nan	nan	0	41.95
unit	469	1	0.07368534337228515	8.428932672355476	8.685142890130724	0.0020690806168947116	34.08315955046672	47.79856935855961	0.5361111111111111	1	nan
unit	470	0	0.06293562568174967	9.307313720240804	8.174814388198277	0.0394503760208902	nan	nan	nan	0	75.25
unit	471	1	0.241511327416282	4.075903805078148	59.40277323629363	0.008522558618566106	99.91769529959222	100.41047296177268	0.8819444444444444	1	nan
unit	472	0	0.08687594411065401	8.141955282701556	3.9507935554121514	0.014225469475365215	nan	nan	nan	0	354.15
unit	473	1	0.0981777050517521	6.852359935060013	15.075718214702661	0.003345182275813232	68.90398678585146	73.82059840311327	0.03611111111111111	1	nan
unit	474	0	0.0918794841646453	7.659592484860813	7.218240656609671	0.012544799267838334	nan	nan	nan	0	210.6
unit	475	1	0.07889793219269021	8.499716642980067	16.859558034590066	0.01553691104230896	64.39689899678201	65.34428926757795	0.06944444444444445	1	nan
unit	476	0	0.07044084803853763	8.652551455057065	8.41772185145088	0.012294393268498861	nan	nan	nan	0	634.5
unit	477	1	0.06570933727675661	8.085177409598394	2.8948718309625563	0.0048457607512658145	60.248040732707466	77.34180635788317	0.175	1	nan
unit	478	0	0.06861560537297894	9.219327591281345	37.07792089086103	0.001050954337078605	nan	nan	nan	0	75.35
unit	479	1	0.5998237311057958	1.6316276612167815	1.341205373151741	0.018983247256050082	27.580402600637274	36.58429330540947	0.05555555555555555	1	nan
unit	480	0	0.07114186903476657	8.67536969930431	6.733429592218662	0.003510926517306096	nan	nan	nan	0	385.05
unit	481	1	0.07034099306314577	8.930675626709197	0.7980821583124597	0.015799815030099106	29.912999432605243	47.16039816457582	0.5944444444444444	1	nan
unit	482	0	0.07172854276038826	8.946408935785406	1.5085366643854772	0.015236567089282275	nan	nan	nan	0	58.0
unit	483	1	0.07172854276038826	8.946408935785406	10.124884675744608	0.0013603559488750293	56.953202075366214	74.8836030167176	1.9972222222222222	1	nan
unit	484	0	0.06570933727675661	8.085177409598394	22.221109403984148	0.019107550036665016	nan	nan	nan	0	410.8
unit	485	1	0.47051878617467896	1.8354805616078302	10.497219994413985	0.011283723678212598	60.40860181439149	62.49449623710676	0.3541666666666667	1	nan
unit	486	0	0.08235991544572548	8.816557300274935	7.818312735803002	0.13140738969042678	nan	nan	nan	0	81.85
unit	487	1	0.07651666925824759	8.73794474760024	208.5720379325245	5.845084580539685e-05	8.29349327685706	28.78778791337605	0.28055555555555556	1	nan
unit	488	0	0.07987593590847152	8.014140759840798	8.955010192324574	0.01172283711940644	nan	nan	nan	0	449.8
unit	489	1	0.1104994487895336	5.867510368605203	2.6383601784553097	0.002438288618265678	8.166449416862157	45.29550315731517	0.016666666666666666	1	nan
unit	490	0	0.0713143835022201	9.023670076799482	23.145825909464406	0.00039148242190821677	nan	nan	nan	0	518.35
unit	491	1	0.08567542351293418	8.472590372355025	0.4798232837267112	0.0003291245796520101	17.87981069444468	1292.1223816432666	0.22777777777777777	0	nan
unit	492	0	0.43684887945814554	2.2241310401199943	2.768723334477108	0.007732101283632764	nan	nan	nan	0	89.7
unit	493	1	0.07651666925824759	8.73794474760024	2.747470771137636	0.002705398867816887	16.801208619816585	48.99168852921405	0.020833333333333332	1	nan
unit	494	0	0.07509129666073337	8.448810807808941	1.83295773531517	0.0067408499604844465	nan	nan	nan	0	486.55
unit	495	1	0.06901479245493092	9.20419497808617	10.227898033923525	0.026986781449047054	49.551736973907694	50.44658252886459	0.015277777777777777	1	nan
unit	496	0	0.08628542398493783	8.361438060979085	7.310016524044787	0.002209241957843792	nan	nan	nan	0	636.0
unit	497	1	0.07353800740971879	8.566532747463366	7.164837228506363	0.0009674922131637102	4.881451296270993	40.331535331688755	0.07222222222222222	1	nan
unit	498	0	0.08567542351293418	8.472590372355025	8.161746393019847	0.007490025666639414	nan	nan	nan	0	355.9
unit	499	1	0.07199640505015065	8.991666639725787	8.331990982537972	0.0016852250132261505	24.024047495633354	41.566805564082344	0.03611111111111111	1	nan
unit	500	0	0.43684887945814554	2.2241310401199943	1.3666916878408506	0.0042352710687772336	nan	nan	nan	0	347.35
unit	501	1	0.07509129666073337	8.448810807808941	2.945411485615702	0.001414481078785016	27.078410783904843	84.67362392367707	0.05555555555555555	1	nan
unit	502	0	0.07889793219269021	8.499716642980067	19.623345655671105	0.03010435195651878	nan	nan	nan	0	20.4
unit	503	1	0.06570933727675661	8.085177409598394	1.5796469426758009	0.0012490074395787607	56.63289857874789	174.26362520096998	0.004166666666666667	1	nan
unit	504	0	0.07987593590847152	8.014140759840798	0.9220842606253022	0.008372318499909754	nan	nan	nan	0	63.05
unit	505	1	0.08235991544572548	8.816557300274935	7.553979158041754	0.03022130210386713	58.27539883320291	59.35276097812643	0.001388888888888889	1	nan
unit	506	0	0.241511327416282	4.075903805078148	813.2683424306286	0.0005179148739440194	nan	nan	nan	0	180.85
unit	507	1	0.17150235877700495	4.7662767211909225	4.245187588368253	0.01006555732239053	4.025343991850108	9.710214553754875	0.08055555555555556	1	nan
unit	508	0	0.07368534337228515	8.428932672355476	5.086090483130084	0.0005522465522482061	nan	nan	nan	0	493.35
unit	509	1	0.06945089529985875	9.022742269823246	1.8922276037707582	0.015800415810715274	36.41482948034766	44.26851283227375	1.9513888888888888	1	nan
unit	510	0	0.0713143835022201	9.023670076799482	2.506437234076701	0.017719173827418184	nan	nan	nan	0	460.95
unit	511	1	0.08628542398493783	8.361438060979085	0.5888344744163838	0.031071312539662853	6.3042519041951195	17.69315867847355	0.26944444444444443	1	nan
unit	512	0	0.0675836924517922	9.494772358585028	1.2075637294834913	0.03627783785087497	nan	nan	nan	0	586.0
unit	513	1	0.07987593590847152	8.014140759840798	0.5190920217115139	0.028129217821262178	25.82051994264585	39.79636014257875	0.49583333333333335	1	nan
unit	514	0	0.08972075944477054	8.532005144513137	23.108198184632627	0.03411563072958753	nan	nan	nan	0	419.15
unit	515	1	0.08329095362678211	7.845857503657191	14.485816735690527	0.002452967038051515	11.690432009329307	18.666077465126676	0.059722222222222225	1	nan
unit	516	0	0.241511327416282	4.075903805078148	11.409705696603522	0.002401819762838668	nan	nan	nan	0	116.2
unit	517	1	0.07441020346924392	7.329060131644633	0.0984914971048864	0.000853859708039233	52.13395547383808	1532.0534303133043	0.30833333333333335	0	nan
unit	518	0	0.43684887945814554	2.2241310401199943	7.157415256743692	0.003260143068018924	nan	nan	nan	0	399.15
unit	519	1	0.06945089529985875	9.022742269823246	0.5081526995746621	0.008524796241068356	29.30737480649577	76.24137915586344	0.23472222222222222	1	nan
unit	520	0	0.06540208768606372	9.515689123814024	52.71398410511181	0.0006026064878726505	nan	nan	nan	0	146.25
unit	521	1	1.3204525009121781	1.849384465237552	2.2396730910222695	0.40464798417892767	98.68032915133374	98.94184410640662	0.1625	1	nan
unit	522	0	0.06861560537297894	9.219327591281345	41.60645223943467	0.0012452675901407668	nan	nan	nan	0	598.75
unit	523	1	0.06293562568174967	9.307313720240804	1.0820718515749856	0.0015730168489557486	60.16772525606741	192.30739619739614	0.3958333333333333	1	nan
unit	524	0	0.08972075944477054	8.532005144513137	0.4510746208034397	0.0024282711609410063	nan	nan	nan	0	491.0
unit	525	1	0.241511327416282	4.075903805078148	3.1190382278293383	0.027154098166120088	75.43770518503236	78.27715199105866	0.06666666666666667	1	nan
unit	526	0	0.08329095362678211	7.845857503657191	21.01288493520072	0.0011340947853298862	nan	nan	nan	0	240.0
unit	527	1	0.06540208768606372	9.515689123814024	1.4787677488210014	0.0028574234873977133	84.95136789763389	139.61590490553874	0.11527777777777778	1	nan
unit	528	0	0.2791776079740415	3.163557797834569	8.44216341278512	0.01665300546530207	nan	nan	nan	0	40.9
unit	529	1	0.07651666925824759	8.73794474760024	1.9078906001468467	0.05641396846839184	15.70479796749315	17.887465486565162	0.04027777777777778	1	nan
unit	530	0	0.08567542351293418	8.472590372355025	1.5067590448441506	0.002555621133145968	nan	nan	nan	0	357.95
unit	531	1	0.07509129666073337	8.448810807808941	128.36760897013747	0.023826602775068283	99.15286938632015	99.23452759973075	0.027777777777777776	1	nan
unit	532	0	0.2791776079740415	3.163557797834569	1.793754051390758	0.008959208475708143	nan	nan	nan	0	77.7
unit	533	1	0.2791776079740415	3.163557797834569	4.164896237140573	0.02027636662930811	70.99488063432766	73.86980247027812	0.07916666666666666	1	nan
unit	534	0	0.06901479245493092	9.20419497808617	29.490247401211718	0.003831161819830901	nan	nan	nan	0	295.45
unit	535	1	0.07509129666073337	8.448810807808941	0.5095008717717212	0.06825656261784607	5.275523697993354	11.124483722518132	0.009722222222222222	1	nan
unit	536	0	0.0981777050517521	6.852359935060013	19.611445857445982	0.009411698561519462	nan	nan	nan	0	548.95
unit	537	1	0.06570933727675661	8.085177409598394	4.210065073670249	0.00047801253067272445	86.05565187452659	206.73293171432712	0.0125	0	nan
unit	538	0	0.06617259937531154	8.92814831892865	18.17485297511956	0.06442460824591247	nan	nan	nan	0	388.0
unit	539	1	0.06945089529985875	9.022742269823246	40.2102829225594	0.06622053099893385	49.70012101444052	49.79371838162285	0.2777777777777778	1	nan
unit	540	0	1.3204525009121781	1.849384465237552	2.6316264511358956	0.026836946753992393	nan	nan	nan	0	246.8
unit	541	1	0.1104994487895336	5.867510368605203	80.6140833024833	0.015015666127196904	85.94885968470409	86.15507073690861	0.15416666666666667	1	nan
unit	542	0	0.07509129666073337	8.448810807808941	3.6633285109434692	0.0011551116599033326	nan	nan	nan	0	73.95
unit	543	1	0.06901479245493092	9.20419497808617	0.49650592851920683	0.016093799893689965	11.566351106865943	36.905807130839754	0.30694444444444446	1	nan
unit	544	0	0.06617259937531154	8.92814831892865	2.769698561445884	0.008544638642832685	nan	nan	nan	0	221.5
unit	545	1	0.08329095362678211	7.845857503657191	106.58653984744753	0.0016655717845420488	14.50718186677211	15.913765194439689	0.5430555555555555	1	nan
unit	546	0	0.43684887945814554	2.2241310401199943	4.8370098476496395	0.017376922500627976	nan	nan	nan	0	151.05
unit	547	1	0.06901479245493092	9.20419497808617	1.5434984248255974	0.0358420835380102	10.373701310090077	14.561978900699476	0.1375	1	nan
unit	548	0	0.06540208768606372	9.515689123814024	47.83779297417184	0.018981354185944217	nan	nan	nan	0	161.6
unit	549	1	0.08628542398493783	8.361438060979085	4.453993501091668	0.006101928808980369	87.68030028628554	96.63004732815725	0.001388888888888889	1	nan
unit	550	0	0.06901479245493092	9.20419497808617	5.508648173639485	0.010237012558997987	nan	nan	nan	0	200.1
unit	551	1	0.06945089529985875	9.022742269823246	17.16742925860469	0.008186612435354618	63.071694999644926	64.83768131806632	0.08055555555555556	1	nan
unit	552	0	0.08329095362678211	7.845857503657191	1.5257667759758125	0.046539843380780224	nan	nan	nan	0	346.25
unit	553	1	0.0713143835022201	9.023670076799482	0.49243729498548044	5.197317076965876e-05	61.73327321393383	7961.4106866320235	0.16805555555555557	0	nan
unit	554	0	0.06901479245493092	9.20419497808617	2.595021908375012	0.008750020810835408	nan	nan	nan	0	313.3
unit	555	1	0.08628542398493783	8.361438060979085	10.828408185024152	0.0077122598107623635	16.445974942743476	19.405540326821523	0.06805555555555555	1	nan
unit	556	0	0.07889793219269021	8.499716642980067	2.307429561314165	0.00688897008055942	nan	nan	nan	0	409.25
unit	557	1	0.0713143835022201	9.023670076799482	60.00746995367766	0.001458459076654616	53.51620230086345	56.36680927714375	0.49722222222222223	1	nan
unit	558	0	0.07889793219269021	8.499716642980067	1.4528800287420562	0.006063508108443313	nan	nan	nan	0	417.0
unit	559	1	0.08567542351293418	8.472590372355025	7.070007202471148	0.03384944539950447	56.409855158476375	57.43645434973962	0.2972222222222222	1	nan
unit	560	0	0.5998237311057958	1.6316276612167815	0.5120615975807342	0.01796955098011225	nan	nan	nan	0	59.5
unit	561	1	0.07353800740971879	8.566532747463366	9.032071834520309	0.01483521301147688	33.15552515462589	34.99594360620123	0.04861111111111111	1	nan
unit	562	0	0.1104994487895336	5.867510368605203	30.085454105721272	0.002477407308601569	nan	nan	nan	0	54.25
unit	563	1	0.06293562568174967	9.307313720240804	18.92620332767191	0.0016596201359903525	25.522883848338502	33.42994565192821	0.058333333333333334	1	nan
unit	564	0	0.0981777050517521	6.852359935060013	1.6230025613614638	0.003916168695457447	nan	nan	nan	0	86.4
unit	565	1	0.08329095362678211	7.845857503657191	32.0935172066988	0.0055760739642060474	47.91616438049891	49.30774417071269	0.45	1	nan
unit	566	0	0.06271659177689277	8.94459617454187	5.917873847613745	0.001698834195067451	nan	nan	nan	0	400.15
unit	567	1	0.0918794841646453	7.659592484860813	2.859443074777054	0.012626390526320605	59.930506910365274	66.56872688110202	0.1527777777777778	1	nan
unit	568	0	0.07987593590847152	8.014140759840798	2.1537909305812963	0.010804070297428948	nan	nan	nan	0	309.7
unit	569	1	0.0675836924517922	9.494772358585028	18.76680488065189	0.0032644846777302922	42.27131061804309	46.32507274234517	0.28888888888888886	1	nan
unit	570	0	1.3204525009121781	1.849384465237552	15.304546972269298	0.002526347913237947	nan	nan	nan	0	133.65
unit	571	1	0.07353800740971879	8.566532747463366	16.41609001653626	0.00023114598724515342	34.77787582987718	100.16583647325825	0.4236111111111111	1	nan
unit	572	0	0.06617259937531154	8.92814831892865	3.53803376776578	0.01886648744457695	nan	nan	nan	0	193.5
unit	573	1	0.08972075944477054	8.532005144513137	15.69501030915968	0.0049136460384955035	38.82972502404176	42.04589072782279	0.027777777777777776	1	nan
unit	574	0	0.07034099306314577	8.930675626709197	1.567832357990191	0.016983912939621103	nan	nan	nan	0	97.95
unit	575	1	0.08972075944477054	8.532005144513137	1.2746537573114465	0.00411884416803995	49.57562858620488	93.0569436714168	0.2972222222222222	1	nan
unit	576	0	0.06861560537297894	9.219327591281345	33.29877895309868	0.004819466917266003	nan	nan	nan	0	172.6
unit	577	1	0.0918794841646453	7.659592484860813	0.2160895560267749	0.009878589981888565	73.92214492274523	151.73536162613158	0.25555555555555554	1	nan
unit	578	0	0.07889793219269021	8.499716642980067	1.2088802782950319	0.00196112436746564	nan	nan	nan	0	345.95
unit	579	1	0.07199640505015065	8.991666639725787	1.135972565464968	0.004049970543367417	28.11897005196168	77.23363261963634	0.043055555555555555	1	nan
unit	580	0	0.08567542351293418	8.472590372355025	8.504297490982182	0.007251328980664527	nan	nan	nan	0	449.35
unit	581	1	0.2791776079740415	3.163557797834569	1.1534324146570063	0.002386366806092453	3.359973560890992	85.56810473665494	0.006944444444444444	1	nan
unit	582	0	0.0918794841646453	7.659592484860813	1.4840862917446604	0.004270925584800152	nan	nan	nan	0	519.05
unit	583	1	0.47051878617467896	1.8354805616078302	0.4841144724319427	0.0023480210690096067	18.76549719668385	196.08229682018052	0.13055555555555556	1	nan
unit	584	0	0.241511327416282	4.075903805078148	0.2275240523683541	0.0038694585637237566	nan	nan	nan	0	299.5
unit	585	1	0.07651666925824759	8.73794474760024	2.576377330471566	0.0020862368459664445	11.174761708462686	55.56642310456968	0.011111111111111112	1	nan
unit	586	0	0.0675836924517922	9.494772358585028	16.603623019166037	0.0011185634119100457	nan	nan	nan	0	603.65
unit	587	1	0.1104994487895336	5.867510368605203	121.8379852218579	0.010610866215070012	75.81768796897407	76.01086757501876	0.5972222222222222	1	nan
unit	588	0	0.06617259937531154	8.92814831892865	1.28850269479644	0.027640580587223275	nan	nan	nan	0	266.9
unit	589	1	0.08687594411065401	8.141955282701556	0.42497825178318355	0.013373792137524895	79.86675160982456	114.45996725691717	0.19444444444444445	1	nan
unit	590	0	0.0981777050517521	6.852359935060013	25.154940921287743	0.01642525495569813	nan	nan	nan	0	572.35
unit	591	1	0.06945089529985875	9.022742269823246	1.0248982634905124	0.004202666846366903	84.52193557050025	136.4587265492096	0.1388888888888889	1	nan
unit	592	0	0.07509129666073337	8.448810807808941	5.952417486629402	0.0005877585398318176	nan	nan	nan	0	636.25
unit	593	1	0.06271659177689277	8.94459617454187	1.3821790570455292	0.010163694100816537	39.96202699623011	56.31972967201978	0.025	1	nan
unit	594	0	0.06617259937531154	8.92814831892865	10.375927237483953	0.0008818573617483062	nan	nan	nan	0	465.2
unit	595	1	0.1104994487895336	5.867510368605203	6.122050471835464	0.002178836084240399	59.550792261427794	77.92033752328337	0.2513888888888889	1	nan
unit	596	0	0.07987593590847152	8.014140759840798	0.8279406614538232	0.003961911778004664	nan	nan	nan	0	474.35
unit	597	1	0.07034099306314577	8.930675626709197	72.46674746373455	0.0034359238614618047	24.160476769667067	25.16280429150918	0.28888888888888886	1	nan
unit	598	0	0.47051878617467896	1.8354805616078302	6.862599219146297	0.0032741650390765336	nan	nan	nan	0	541.15
unit	599	1	0.17150235877700495	4.7662767211909225	15.483895529371624	0.01314983292990755	88.58566549565101	89.8036924076253	1.0402777777777779	1	nan
unit	600	0	0.06293562568174967	9.307313720240804	33.20517320579139	0.005805948984982846	nan	nan	nan	0	28.7
unit	601	1	0.0918794841646453	7.659592484860813	6.521315476162727	0.0026116979272533787	42.13646956796584	56.5406093215692	0.2222222222222222	1	nan
unit	602	0	0.07199640505015065	8.991666639725787	1.3290020032095424	0.0027511683951962143	nan	nan	nan	0	632.25
unit	603	1	0.07441020346924392	7.329060131644633	0.3172114407997	0.0004597336567416535	41.30117862506593	1305.4322248284234	0.2222222222222222	0	nan
unit	604	0	0.08687594411065401	8.141955282701556	19.087281631744013	0.005657524708433652	nan	nan	nan	0	44.95
